-2.5	4.4553885
-7.4	3.8475428
-8.7	2.8962142
-8.1	1.801573
-3.1	0.7132011
-0.2	-0.3116288
-0.1	-1.3051096
-0.4	-2.336214
-0.2	-3.4283462
0.2	-4.4924326
0.4	-5.321588
0.2	-5.6616993
0.5	-5.326609
0.9	-4.2986374
1.8	-2.7623098
1.8	-1.0537486
2.6	0.4517756
1.5	1.4659703
1.6	1.8767177
2.2	1.7681144
2.5	1.3687431
1.2	0.95404977
0.3	0.74456286
0.0	0.83836156
-1.2	1.1966159
-1.2	1.6771216
-3.5	2.0948706
-3.5	2.2849672
-8.5	2.1481202
-11.6	1.667482
-11.6	0.89473623
-9.7	-0.08763236
-9.7	-1.2115436
-5.6	-2.4526093
-2.5	-3.823321
-2.5	-5.3279963
-1.4	-6.9018044
-1.0	-8.371053
-1.0	-9.466658
-0.2	-9.898108
0.1	-9.462603
0.1	-8.141261
-0.4	-6.1355233
-0.1	-3.8227046
-0.1	-1.6462258
0.4	0.015869841
1.5	0.95421267
2.9	1.1692853
3.5	0.8442491
3.6	0.2686275
3.2	-0.2549187
3.2	-0.49050474
2.4	-0.3174761
2.4	0.25711897
2.5	1.1172748
1.7	2.078887
0.9	2.9417973
-0.3	3.5408413
-1.6	3.7832398
-2.0	3.6620417
-3.2	3.2422626
-5.4	2.626315
-7.5	1.9132116
-8.9	1.1668115
-5.6	0.40200204
-1.5	-0.41002113
-0.5	-1.3194026
-1.3	-2.3604658
-0.4	-3.5071332
-0.2	-4.640279
-0.1	-5.5530133
1.1	-6.0068736
1.8	-5.8223476
2.0	-4.9622064
1.9	-3.5647833
2.0	-1.9080772
2.0	-0.31957725
2.0	0.9284926
2.1	1.695486
2.7	1.9941964
2.6	1.9581008
1.3	1.7751081
0.2	1.617323
0.2	1.5908535
-0.6	1.7161822
-0.6	1.9369208
-1.2	2.148284
-8.7	2.2350636
-8.7	2.1077914
-10.0	1.7242053
-10.0	1.0861765
-4.4	0.2150411
